# Directed graph (each unordered pair of nodes is saved once): p2p-Gnutella04.txt 
# Directed Gnutella P2P network from August 4 2002
# Nodes: 10876 Edges: 39994
# FromNodeId	ToNodeId
0	1	94
0	2	115
0	3	33
0	4	169
0	5	163
0	6	79
0	7	100
0	8	19
0	9	23
0	10	25
1	2	138
1	11	93
1	12	27
1	13	141
1	14	169
1	15	138
1	16	164
1	17	116
1	18	63
1	19	38
3	20	112
3	21	4
3	22	118
3	23	53
3	24	5
3	25	190
3	26	63
3	27	136
3	28	191
3	29	54
8	30	93
8	31	85
8	32	120
8	33	77
8	34	53
8	35	34
8	36	156
8	37	152
8	38	53
8	39	130
10	41	129
10	136	190
10	137	22
10	138	107
10	139	82
10	140	190
10	141	196
10	142	45
10	143	57
10	144	59
12	40	82
12	41	168
12	42	14
12	43	152
12	44	21
12	45	18
12	46	141
12	47	83
12	48	106
12	49	84
14	199	88
14	756	198
14	1116	168
14	2537	8
14	2787	26
14	3307	172
14	4524	41
14	4674	181
14	6016	76
14	7040	45
17	79	110
17	80	4
17	81	34
17	82	131
17	83	62
17	84	115
17	85	72
17	86	57
17	87	111
17	88	81
19	69	115
19	70	145
19	71	48
19	72	128
19	73	96
19	74	68
19	75	98
19	76	36
19	77	102
19	78	3
20	50	119
20	51	142
20	52	152
20	53	38
20	54	149
20	55	177
20	56	162
20	57	141
20	58	110
20	59	37
21	22	186
21	60	171
21	61	192
21	62	171
21	63	54
21	64	53
21	65	38
21	66	125
21	67	109
21	68	100
23	108	5
23	109	176
23	110	44
23	111	5
23	112	55
23	113	139
23	114	24
23	115	152
23	116	127
25	98	126
25	99	106
25	100	197
25	101	67
25	102	57
25	103	35
25	104	167
25	105	186
25	106	148
25	107	59
26	78	95
26	89	184
26	90	44
26	91	65
26	92	127
26	93	167
26	94	118
26	95	179
26	96	156
26	97	195
29	654	39
30	185	55
30	186	151
38	117	166
38	118	99
38	119	155
38	120	21
38	121	37
38	122	179
38	123	124
38	124	163
38	125	56
38	126	30
39	155	160
39	156	74
39	157	86
39	158	146
39	159	40
39	160	71
39	161	45
39	162	50
39	163	117
39	164	28
46	92	46
46	127	182
46	128	106
46	129	12
46	130	51
46	131	36
46	132	167
46	133	45
46	134	74
46	135	173
54	145	196
54	146	40
54	147	71
54	148	150
54	149	12
54	150	60
54	151	80
54	152	135
54	153	174
54	154	135
58	165	164
58	166	85
58	167	8
58	168	2
58	169	182
58	170	199
58	171	24
58	172	26
58	173	49
58	174	141
60	184	5
61	175	94
62	13	74
62	176	110
62	177	57
62	178	124
62	179	145
62	180	175
62	181	121
62	182	171
62	183	147
65	178	116
65	197	162
65	198	18
65	199	17
65	200	125
65	201	29
65	202	97
65	203	59
65	204	2
65	205	31
73	187	175
73	188	87
73	189	191
73	190	128
73	191	68
73	192	189
73	193	103
73	194	94
73	195	189
73	196	195
75	3	50
75	6	82
75	57	68
75	216	160
75	217	90
75	218	144
75	219	56
75	220	64
75	221	64
75	222	178
76	206	11
76	207	131
76	208	91
76	209	180
76	210	147
76	211	15
76	212	8
76	213	43
76	214	26
76	215	161
77	80	26
77	84	200
77	85	47
77	86	168
77	88	79
77	294	67
77	309	108
77	310	181
77	311	112
77	312	97
78	490	176
78	491	161
78	492	130
80	232	43
80	233	72
80	234	20
80	235	138
80	236	128
80	237	83
80	238	1
80	239	105
80	240	45
81	193	131
81	196	196
81	750	176
81	1014	30
81	2738	162
81	3186	183
81	3297	24
81	5969	187
81	5970	144
81	5971	49
83	63	186
83	223	142
83	224	168
83	225	16
83	226	160
83	227	76
83	228	197
83	229	71
83	230	124
83	231	172
84	408	184
84	820	53
84	2619	166
84	2952	55
84	4166	24
84	4657	104
84	4754	134
84	5031	59
84	6337	56
84	6338	191
87	208	55
87	241	139
87	242	138
87	243	31
87	244	168
87	245	99
87	246	13
87	247	191
87	248	86
88	84	108
88	85	192
88	86	23
88	292	2
88	293	111
88	294	39
88	295	161
88	296	186
88	297	35
88	298	184
89	148	109
89	266	158
89	267	119
89	268	114
89	269	75
89	270	125
89	271	89
89	272	178
89	273	59
89	274	147
90	89	186
90	92	1
90	223	2
90	259	124
90	260	138
90	261	32
90	262	43
90	263	36
90	264	196
90	265	185
91	249	73
91	250	56
91	251	128
91	252	48
91	253	57
91	254	39
91	255	86
91	256	169
91	257	24
91	258	72
92	164	104
92	275	85
92	276	181
92	277	22
92	278	150
92	279	55
92	280	99
92	281	38
92	282	185
92	283	157
93	107	137
93	284	170
93	285	109
93	286	90
93	287	45
93	288	46
93	289	73
93	290	39
93	291	33
94	299	20
94	300	23
94	301	106
94	302	75
94	303	103
94	304	153
94	305	83
94	306	141
94	307	190
94	308	52
96	333	116
96	334	13
96	335	107
96	336	152
96	337	193
96	338	81
96	339	53
96	340	47
96	341	179
96	342	43
97	27	183
97	142	87
97	502	179
97	742	152
97	871	195
97	872	20
97	873	148
97	874	40
97	875	92
97	876	138
97	877	24
97	878	63
97	879	113
97	880	129
97	881	138
97	882	15
97	883	33
97	884	20
97	885	107
99	4	22
99	103	23
99	105	22
99	320	34
99	321	82
99	322	174
99	323	178
99	324	162
99	325	26
99	326	177
99	327	92
99	328	20
99	329	159
99	330	178
99	331	198
99	332	63
101	139	124
101	313	169
101	314	162
101	315	115
101	316	12
101	317	100
101	318	138
101	319	75
106	166	12
106	171	19
106	343	12
106	344	178
106	345	51
106	346	183
106	347	84
106	348	25
106	349	158
107	2981	57
107	3307	10
107	6479	39
107	7381	30
107	8612	188
107	8842	152
107	8843	8
107	8844	164
107	8845	43
108	350	27
109	385	74
109	386	172
109	387	177
109	388	136
109	389	95
109	390	97
109	391	98
109	392	9
109	393	109
109	394	197
111	102	98
112	329	135
112	351	160
112	352	116
112	353	146
112	354	89
112	355	119
112	356	80
112	357	172
112	358	143
112	359	189
113	86	28
113	360	152
113	361	27
113	362	10
113	363	91
113	364	178
113	365	169
113	366	6
113	367	20
115	395	147
115	396	80
115	397	191
115	398	75
115	399	15
115	400	37
115	401	172
115	402	112
115	403	197
115	404	32
116	512	60
118	368	95
118	369	166
118	370	171
118	371	162
118	372	63
118	373	59
118	374	80
118	375	94
118	376	182
118	377	174
119	102	83
119	103	162
119	322	78
119	378	109
119	379	123
119	380	120
119	381	39
119	382	91
119	383	126
119	384	10
120	97	189
120	408	5
120	438	153
120	439	16
120	440	171
120	441	189
120	442	187
120	443	35
120	444	138
120	445	170
121	480	94
121	481	32
121	482	135
121	483	17
121	484	145
121	485	149
121	486	27
121	487	177
121	488	42
121	489	161
122	149	102
122	415	124
122	416	122
122	417	179
122	418	185
123	405	44
123	406	99
123	407	175
123	408	86
123	409	24
123	410	184
123	411	26
123	412	180
123	413	88
123	414	41
124	419	102
124	420	77
124	421	179
124	422	136
124	423	166
124	424	148
124	425	182
124	426	197
124	427	34
124	428	198
125	470	93
125	471	182
125	472	176
125	473	69
125	474	176
125	475	136
125	476	171
125	477	51
125	478	57
125	479	101
126	244	187
126	957	52
126	958	151
127	1475	161
127	2364	89
127	2799	126
127	3641	97
127	3681	115
127	3682	105
127	3683	184
127	3684	155
127	3685	7
127	3686	12
128	18	134
128	429	142
128	430	177
128	431	33
128	432	75
128	433	125
128	434	67
128	435	72
128	436	18
128	437	200
129	2518	200
129	3309	38
129	3310	127
129	3311	135
129	3312	160
129	3313	178
129	3314	144
129	3315	13
129	3316	164
129	3317	195
130	446	163
130	447	125
130	448	36
130	449	89
130	450	173
130	451	150
130	452	193
130	453	156
130	454	56
130	455	151
131	140	168
131	328	141
131	456	45
131	457	96
131	458	126
131	459	119
131	460	21
131	461	192
131	462	143
131	463	190
132	3	143
132	52	142
132	219	179
132	222	70
132	464	28
132	465	91
132	466	47
132	467	171
132	468	103
132	469	162
133	570	118
133	1210	65
133	1755	38
133	2002	153
133	2773	153
133	3680	10
133	4229	54
133	4230	98
133	4231	166
133	4232	109
136	730	200
136	1116	85
136	1198	2
136	1454	44
136	4191	180
136	4694	127
136	5062	115
136	5626	152
136	8253	70
136	8958	9
137	289	93
137	493	164
137	494	102
137	495	72
137	496	33
137	497	129
137	498	162
137	499	31
137	500	100
137	501	64
141	502	193
141	503	17
141	504	128
141	505	30
141	506	169
141	507	33
141	508	40
141	509	22
141	510	130
141	511	157
144	260	82
144	377	129
144	513	41
144	514	35
144	515	125
144	516	172
144	517	113
144	518	39
144	519	124
144	520	182
147	402	199
147	521	168
147	522	146
147	523	100
147	524	39
147	525	130
147	526	28
147	527	200
147	528	161
147	529	127
148	40	15
148	121	105
