# Directed graph (each unordered pair of nodes is saved once): Wiki-Vote.txt 
# Wikipedia voting on promotion to administratorship (till January 2008). Directed edge A->B means user A voted on B becoming Wikipedia administrator.
# Nodes: 7115 Edges: 103689
# FromNodeId	ToNodeId
30	1412	8
30	3352	121
30	5254	136
30	5543	12
30	7478	12
3	28	161
3	30	112
3	39	133
3	54	186
3	108	50
3	152	178
3	178	84
3	182	172
3	214	23
3	271	24
3	286	125
3	300	133
3	348	63
3	349	33
3	371	155
3	567	28
3	581	178
3	584	136
3	586	85
3	590	164
3	604	90
3	611	82
3	8283	191
25	3	91
25	6	27
25	8	95
25	19	50
25	23	148
25	28	183
25	29	62
25	30	159
25	33	95
25	35	125
25	50	44
25	54	80
25	55	127
25	75	21
25	80	115
25	86	98
25	94	195
25	127	90
25	152	23
25	154	128
25	182	153
25	192	7
25	214	82
25	224	132
25	226	136
25	246	169
25	252	16
25	255	100
25	257	10
25	261	50
25	271	42
25	273	100
25	280	76
25	282	89
25	286	149
25	299	175
25	300	71
25	302	162
25	306	134
25	308	117
25	310	87
25	322	129
25	325	197
25	339	13
25	348	101
25	349	63
25	356	110
25	358	96
25	363	153
25	370	84
25	371	23
25	373	57
25	377	43
25	379	56
25	407	188
25	415	178
25	422	176
25	428	155
25	439	29
25	488	185
25	514	4
25	545	23
25	549	36
25	560	32
25	590	111
25	592	184
25	600	6
25	604	133
25	611	146
25	645	91
25	650	49
25	659	184
25	664	19
25	667	197
25	673	148
25	675	120
25	696	60
25	706	9
25	723	15
25	739	164
25	756	93
25	857	189
25	864	20
25	893	87
25	959	196
25	994	159
25	1131	16
25	3755	171
25	8282	113
25	8284	197
4	8	107
4	10	117
4	28	19
4	30	142
4	38	100
4	55	81
4	56	77
4	75	105
4	130	13
4	140	22
4	147	196
4	151	13
4	152	157
4	214	166
4	232	162
4	243	104
4	282	85
4	299	173
4	341	113
4	363	51
4	370	136
4	415	157
4	560	39
4	606	107
4	611	195
4	645	186
4	650	65
4	659	162
4	8282	156
5	6	177
5	8	158
5	10	62
5	23	45
5	30	176
5	33	155
5	38	96
5	50	56
5	54	32
5	55	1
5	61	20
5	75	5
5	89	148
5	93	33
5	127	162
5	130	113
5	147	194
5	153	17
5	163	150
5	167	118
5	168	81
5	175	200
5	299	53
6	3	189
6	8	191
6	10	111
6	19	183
6	23	176
6	28	127
6	29	145
6	30	84
6	33	103
6	34	102
6	35	97
6	38	100
6	39	30
6	50	52
6	54	195
6	55	37
6	56	35
6	61	147
6	80	57
6	86	39
6	89	94
6	93	41
6	94	152
6	127	159
6	130	186
6	132	169
6	135	60
6	140	103
6	147	1
6	151	11
6	153	107
6	154	190
6	163	1
6	167	17
6	168	172
6	171	129
6	175	143
6	178	68
6	182	164
6	183	197
6	216	122
6	219	60
6	226	48
6	227	103
6	228	63
6	232	195
6	236	139
6	243	97
6	250	141
6	252	195
6	257	88
6	258	187
6	259	187
6	261	39
6	271	145
6	273	172
6	274	159
6	280	156
6	285	74
6	286	160
6	290	166
6	298	180
6	299	101
6	300	167
6	301	148
6	304	24
6	306	47
6	317	42
6	319	92
6	322	162
6	325	39
6	339	165
6	348	21
6	349	38
6	356	67
6	358	36
6	359	32
6	362	5
6	363	84
6	370	173
6	371	152
6	373	171
6	377	159
6	378	138
6	379	162
6	390	55
6	391	62
6	392	120
6	394	10
6	396	135
6	402	31
6	405	175
6	406	67
6	407	131
6	415	93
6	421	166
6	422	155
6	427	91
6	428	8
6	431	198
6	432	52
6	433	198
6	435	162
6	439	25
6	440	35
6	447	180
6	538	12
6	545	67
6	549	184
6	560	95
6	564	191
6	566	87
6	567	66
6	579	149
6	581	25
6	584	27
6	586	155
6	589	86
6	590	98
6	592	116
6	600	172
6	604	81
6	609	42
6	611	190
6	613	11
6	616	87
6	617	108
6	619	117
6	643	129
6	656	115
6	659	66
6	665	181
6	668	64
6	673	27
6	691	157
6	694	98
6	700	6
6	704	168
6	717	164
6	723	142
6	730	14
6	733	106
6	739	28
6	741	79
6	761	54
6	765	4
6	779	57
6	789	160
6	791	41
6	798	107
6	802	27
6	813	165
6	820	187
6	826	21
6	857	106
6	863	149
6	871	107
6	881	13
6	885	18
6	893	35
6	895	79
6	897	83
6	904	167
6	906	142
6	907	62
6	913	75
6	922	40
6	932	67
6	936	42
6	955	155
6	960	160
6	963	56
6	966	61
6	971	140
6	972	86
6	978	66
6	979	143
6	983	95
6	991	178
6	993	136
6	995	153
6	1007	156
6	1014	100
6	1022	91
6	1026	176
6	1032	5
6	1035	39
6	1043	82
6	1055	18
6	1062	56
6	1125	69
6	1144	48
6	1152	139
6	1156	187
6	1160	190
6	1167	200
6	1168	62
6	1218	181
6	1220	18
6	1221	55
6	1222	87
6	1234	130
6	1241	62
6	1248	99
6	1253	69
6	1261	100
6	1297	117
6	1321	163
6	1326	194
6	1377	46
6	1389	98
6	1390	98
6	1394	1
6	1396	197
6	1428	188
6	1439	177
6	1441	154
6	1442	178
6	1446	10
6	1453	123
6	1464	34
6	1465	30
6	1468	170
6	1471	124
6	1472	17
6	1476	111
6	1478	75
6	1484	78
6	1485	91
6	1487	92
6	1489	132
6	1490	130
6	1497	173
6	1501	194
6	1506	28
6	1507	41
6	1513	93
6	1514	144
6	1518	156
6	1524	38
6	1525	189
6	1531	53
6	1532	87
6	1533	142
6	1538	2
6	1549	74
6	1555	118
6	1556	155
6	1557	51
6	1563	79
6	1569	77
6	1573	36
6	1587	109
6	1597	198
6	1610	159
6	1619	125
6	1641	109
6	1648	33
6	1652	2
6	1654	199
6	1657	77
6	1662	85
6	1669	80
6	1679	1
6	1689	30
6	1692	108
6	1701	194
6	1716	74
6	1718	3
6	1752	149
6	1758	111
6	1768	144
6	1774	153
6	1783	197
6	1787	85
6	1788	154
6	1798	22
6	1861	154
6	1864	60
6	1982	25
6	2409	32
6	2651	88
6	2843	60
6	2909	140
6	3755	86
6	3892	171
6	4037	64
6	4134	194
6	4792	3
6	4942	17
6	5323	144
6	5697	31
6	6227	102
6	6330	176
6	6624	32
6	6765	83
6	6790	83
6	6965	25
6	7161	157
6	7632	37
6	8282	125
6	8290	19
7	6	180
7	28	77
7	30	168
7	32	64
7	35	31
7	38	189
7	54	17
7	55	42
7	61	13
7	75	49
7	93	130
7	105	25
7	228	140
7	259	15
7	271	195
7	299	4
7	524	160
7	1190	149
7	1193	20
7	1425	55
7	1471	180
7	1919	73
7	8283	30
7	8287	163
8	6	156
8	10	64
8	19	139
8	23	64
8	28	101
8	30	63
8	33	82
8	34	32
8	36	91
8	39	49
8	49	48
8	50	73
8	54	190
8	55	64
8	56	115
8	61	154
8	75	64
8	80	44
8	86	178
8	89	156
8	127	10
8	130	124
8	132	159
8	135	121
8	140	73
8	144	130
8	150	127
8	151	4
8	152	3
8	153	109
8	154	166
8	163	110
8	167	172
8	168	56
8	175	125
8	178	24
8	182	118
8	183	6
8	192	56
8	214	160
8	216	7
8	219	103
8	224	33
8	226	148
8	232	118
8	236	147
8	243	53
8	250	134
8	252	190
8	255	183
8	258	89
8	261	151
8	271	106
8	273	199
8	274	23
8	280	178
8	282	128
8	286	149
8	299	181
8	300	82
8	301	9
8	308	98
8	310	143
8	319	181
8	322	153
8	339	67
8	341	156
8	348	22
8	349	25
8	356	163
8	358	182
8	362	183
8	363	17
8	370	14
8	371	82
8	373	87
8	377	160
8	378	134
8	379	20
8	389	101
8	390	116
8	391	60
8	392	3
8	394	22
8	396	10
8	402	25
8	405	151
8	406	137
8	415	125
8	421	132
8	422	171
8	427	134
8	428	181
8	431	113
8	432	66
8	433	134
8	435	132
8	439	21
8	440	107
8	488	108
8	506	136
8	514	88
8	524	42
8	538	152
8	549	101
8	560	123
8	564	38
8	566	12
8	567	8
8	581	9
8	584	64
8	586	124
8	587	20
8	589	18
8	590	97
8	592	29
8	600	42
8	604	47
8	606	166
8	607	119
8	609	130
8	611	88
8	613	52
8	616	111
8	617	152
8	622	117
8	624	196
8	627	35
8	628	89
8	631	102
8	636	142
8	637	24
8	645	142
8	650	135
8	656	128
8	657	194
8	658	57
8	659	165
8	664	6
8	665	17
8	667	126
8	668	21
8	673	140
8	674	145
8	675	39
8	677	188
8	681	174
8	687	32
8	706	34
8	715	91
8	719	150
8	723	116
8	725	178
8	739	1
8	741	178
8	749	81
8	756	69
8	760	125
8	761	116
8	778	158
8	779	26
8	798	57
8	802	133
8	806	167
8	810	144
8	817	60
8	822	161
8	844	152
8	857	177
8	864	118
8	866	168
8	868	102
8	875	90
8	878	107
8	881	46
8	882	128
8	885	94
8	936	171
8	938	112
8	977	80
8	1092	61
8	8284	61
9	8	195
9	10	190
9	23	14
9	28	124
9	30	71
9	33	34
9	34	48
9	54	186
9	55	143
9	56	25
9	61	194
9	75	76
9	80	192
9	86	89
9	94	87
9	130	104
9	135	41
9	144	63
9	151	173
9	168	8
9	214	116
9	226	62
9	228	115
9	243	114
9	250	142
9	258	160
9	261	84
9	271	5
9	274	191
9	299	97
9	325	17
9	339	185
9	348	38
9	356	30
9	363	60
9	370	60
9	377	16
9	378	107
9	379	197
9	390	158
9	391	132
9	392	143
9	394	33
9	402	75
9	421	31
9	422	72
9	427	130
9	431	71
9	439	86
9	440	102
9	506	79
9	517	2
9	559	115
9	560	145
9	579	115
9	592	8
9	611	104
9	626	150
9	658	12
9	664	95
9	715	198
9	733	181
9	756	31
9	857	36
9	868	10
9	893	43
9	904	47
9	918	25
9	932	149
9	972	44
9	982	135
9	1049	32
9	1103	186
9	1384	167
9	1525	58
9	1580	168
9	1618	190
9	1652	187
9	1717	39
9	1855	76
9	1966	40
10	3	69
10	6	77
10	8	107
10	19	13
10	23	143
10	28	114
10	30	68
10	33	44
10	34	78
10	38	162
10	50	42
10	54	58
10	89	145
10	93	29
10	105	19
10	130	187
10	132	75
10	135	196
10	147	87
10	153	118
10	154	130
10	163	71
10	168	55
10	175	48
10	183	128
10	214	23
10	216	38
10	219	115
10	246	13
10	250	65
10	252	106
10	255	81
10	257	141
10	261	12
10	271	93
10	274	35
10	280	78
10	286	160
10	300	78
10	301	155
10	306	74
10	310	119
10	319	164
10	405	170
10	406	99
10	407	134
10	432	108
10	549	174
10	587	129
10	600	146
10	609	43
10	617	10
10	619	16
10	622	50
10	627	10
10	628	144
10	631	24
10	636	199
10	656	10
10	657	36
10	658	63
10	659	115
10	664	68
10	665	3
10	667	127
10	668	112
10	673	189
10	675	156
10	681	71
10	700	66
10	706	62
10	715	96
10	719	137
10	725	25
10	739	17
10	741	187
